,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_lambda,param_colsample_bytree,param_colsample_bylevel,param_booster,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,6.6385751247406,0.5364015659814055,0.04319605827331543,0.01243811386090897,0.8105263157894737,730,2.151381172440365,15,0.004201916352422586,26.664384204753418,0.7371052631578947,0.001,gbtree,0.03750320998681571,"{'subsample': 0.8105263157894737, 'n_estimators': 730, 'min_child_weight': 2.151381172440365, 'max_depth': 15, 'learning_rate': 0.004201916352422586, 'lambda': 26.664384204753418, 'colsample_bytree': 0.7371052631578947, 'colsample_bylevel': 0.001, 'booster': 'gbtree', 'alpha': 0.03750320998681571}",0.8296833939741768,0.8523702271357034,0.8324143563812796,0.8334891132896733,0.8276921334657775,0.8351298448493221,0.008857539577238706,17,0.875230701398764,0.870415837795854,0.8746976263573976,0.8733347824721683,0.8749480075121174,0.8737253911072603,0.0017782974754293115
1,4.878420019149781,0.32818352970081166,0.013987207412719726,0.0002335605449299097,0.2894736842105263,280,27.655100585011365,7,0.07779328684150147,0.6943255713073277,1.0,0.7371052631578947,gbtree,6.197038569066624,"{'subsample': 0.2894736842105263, 'n_estimators': 280, 'min_child_weight': 27.655100585011365, 'max_depth': 7, 'learning_rate': 0.07779328684150147, 'lambda': 0.6943255713073277, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.7371052631578947, 'booster': 'gbtree', 'alpha': 6.197038569066624}",0.8579519562325427,0.8713929594492014,0.848825847576072,0.8648829341705935,0.8534483941977478,0.8593004183252315,0.008039592064051972,5,0.9202232256621153,0.9199287787871672,0.9217309680578986,0.9217775725968822,0.9210524473185373,0.9209425984845201,0.0007584329575162369
2,14.659952735900879,0.7372444486577626,0.023060083389282227,0.005427254793259456,0.6684210526315789,680,76.80657405299857,4,0.48208799897124766,6.197038569066624,1.0,1.0,gbtree,6.197038569066624,"{'subsample': 0.6684210526315789, 'n_estimators': 680, 'min_child_weight': 76.80657405299857, 'max_depth': 4, 'learning_rate': 0.48208799897124766, 'lambda': 6.197038569066624, 'colsample_bytree': 1.0, 'colsample_bylevel': 1.0, 'booster': 'gbtree', 'alpha': 6.197038569066624}",0.8371870550383886,0.8397654607534121,0.8193800040931236,0.8333200223624311,0.8231914134254453,0.8305687911345601,0.007944357491576114,21,0.9949518224345049,0.9939564018956865,0.9948704581053573,0.9950952696636729,0.9946920755510386,0.9947132055300519,0.00040020934989885447
3,16.15868158340454,0.7432768222819747,0.03135843276977539,0.0015815422676200767,0.43157894736842106,730,21.42246561959155,10,0.006051795477604125,114.73050830564547,0.6845263157894736,0.8422631578947368,gbtree,114.73050830564547,"{'subsample': 0.43157894736842106, 'n_estimators': 730, 'min_child_weight': 21.42246561959155, 'max_depth': 10, 'learning_rate': 0.006051795477604125, 'lambda': 114.73050830564547, 'colsample_bytree': 0.6845263157894736, 'colsample_bylevel': 0.8422631578947368, 'booster': 'gbtree', 'alpha': 114.73050830564547}",0.815740314750151,0.8333612397966994,0.8159933499221308,0.8132663687504991,0.8090128895954796,0.817474832562992,0.00832942884116219,29,0.83542993994737,0.8304435842844925,0.8344902259193792,0.8330889886317691,0.8348780802245599,0.833666163801514,0.0017875612438927034
4,0.7066245555877686,0.022456190813795837,0.010399961471557617,0.00010742174969470779,0.1473684210526316,180,99.15261710506591,13,0.00871607748251206,0.018079847457542493,0.47421052631578947,0.1061578947368421,gbtree,0.33472602530611795,"{'subsample': 0.1473684210526316, 'n_estimators': 180, 'min_child_weight': 99.15261710506591, 'max_depth': 13, 'learning_rate': 0.00871607748251206, 'lambda': 0.018079847457542493, 'colsample_bytree': 0.47421052631578947, 'colsample_bylevel': 0.1061578947368421, 'booster': 'gbtree', 'alpha': 0.33472602530611795}",0.7772436982129016,0.8139797324103376,0.7830229589289993,0.7794856204077152,0.7834119928520085,0.7874288005623924,0.013470921182415338,41,0.7916541209589892,0.7897984626306811,0.7945648809492463,0.7958905601770015,0.7972005582792734,0.7938217165990384,0.002725216375051909
5,0.13590874671936035,0.009917206278255332,0.006815862655639648,0.0001109029744637313,0.43157894736842106,30,16.59448071113907,1,0.07779328684150147,0.03750320998681571,0.47421052631578947,0.2113157894736842,gbtree,6.197038569066624,"{'subsample': 0.43157894736842106, 'n_estimators': 30, 'min_child_weight': 16.59448071113907, 'max_depth': 1, 'learning_rate': 0.07779328684150147, 'lambda': 0.03750320998681571, 'colsample_bytree': 0.47421052631578947, 'colsample_bylevel': 0.2113157894736842, 'booster': 'gbtree', 'alpha': 6.197038569066624}",0.7643721918194903,0.7949104546150315,0.7688414713281687,0.7587420321360117,0.7569743767969811,0.7687681053391366,0.013728554481109162,45,0.7721245281889058,0.772369149027352,0.7761612273250242,0.7740753938371228,0.7754821604768155,0.7740424917710441,0.0016150188306211966
6,7.6763450622558596,0.1429339374938021,0.010663270950317383,0.0001486651780411467,0.19473684210526315,680,1.0,12,0.33472602530611795,0.07779328684150147,0.5267894736842105,0.1061578947368421,dart,1024.0,"{'subsample': 0.19473684210526315, 'n_estimators': 680, 'min_child_weight': 1.0, 'max_depth': 12, 'learning_rate': 0.33472602530611795, 'lambda': 0.07779328684150147, 'colsample_bytree': 0.5267894736842105, 'colsample_bylevel': 0.1061578947368421, 'booster': 'dart', 'alpha': 1024.0}",0.6765019720620642,0.7030955869260301,0.6702062410150945,0.6900550824614647,0.6745832626188002,0.6828884290166908,0.012085451304839616,50,0.6952707273831782,0.696146859153171,0.6927853462612901,0.6984868884141643,0.7113762079488873,0.6988132058321382,0.006541087897626321
7,7.2826173305511475,0.079076010938638,0.010973930358886719,0.0001695396510914163,0.1,530,5.975035846617943,8,0.11204151201723198,55.31020117002273,0.7896842105263158,0.05357894736842105,dart,55.31020117002273,"{'subsample': 0.1, 'n_estimators': 530, 'min_child_weight': 5.975035846617943, 'max_depth': 8, 'learning_rate': 0.11204151201723198, 'lambda': 55.31020117002273, 'colsample_bytree': 0.7896842105263158, 'colsample_bylevel': 0.05357894736842105, 'booster': 'dart', 'alpha': 55.31020117002273}",0.8037399778854567,0.8252079708356632,0.8070597645954796,0.7939360312175545,0.7939304156517051,0.8047748320371717,0.011479424820246593,33,0.8160204095266174,0.8072753403618407,0.8098518036122371,0.8111684427881743,0.8160617828542496,0.8120755558286238,0.0034716530101375344
8,0.3167598724365234,0.011805851844284655,0.007314252853393555,0.00011989372228922378,0.43157894736842106,30,21.42246561959155,4,0.018079847457542493,0.00871607748251206,0.36905263157894735,0.6845263157894736,gbtree,0.0009765625,"{'subsample': 0.43157894736842106, 'n_estimators': 30, 'min_child_weight': 21.42246561959155, 'max_depth': 4, 'learning_rate': 0.018079847457542493, 'lambda': 0.00871607748251206, 'colsample_bytree': 0.36905263157894735, 'colsample_bylevel': 0.6845263157894736, 'booster': 'gbtree', 'alpha': 0.0009765625}",0.8025453558679179,0.8281317455805222,0.8015182930177303,0.7988931719710886,0.8009593882277775,0.8064095909330072,0.010926210450142337,32,0.8219754766970693,0.819872912627924,0.8253342527465862,0.8252196088963472,0.8245515129848106,0.8233907527905474,0.0021376377987847406
9,0.7438230037689209,0.005739864978669913,0.008750247955322265,6.39586712433408e-05,0.5263157894736842,30,1.0,10,0.004201916352422586,1.440246537538758,0.7896842105263158,0.2113157894736842,dart,0.6943255713073277,"{'subsample': 0.5263157894736842, 'n_estimators': 30, 'min_child_weight': 1.0, 'max_depth': 10, 'learning_rate': 0.004201916352422586, 'lambda': 1.440246537538758, 'colsample_bytree': 0.7896842105263158, 'colsample_bylevel': 0.2113157894736842, 'booster': 'dart', 'alpha': 0.6943255713073277}",0.8267798074568743,0.8483546640759472,0.8210361280548678,0.8249635924147432,0.8209982229853845,0.8284264829975634,0.010214029034668965,22,0.8968590008093553,0.8931119012447432,0.8987524630971822,0.8957998183407926,0.8929801218329831,0.8955006610650112,0.0022166682156907714
