,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nrounds,param_min_child_weight,param_lambda,param_eta,param_colsample_bytree,param_colsample_bylevel,param_alpha,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0,14.686826086044311,1.3627505863011955,0.029590559005737305,0.000557136123452039,2222.0,5.039684199579493,1024.0,0.21431099571326834,0.6666666666666666,1.0,0.46293735614364534,"{'nrounds': 2222.0, 'min_child_weight': 5.039684199579493, 'lambda': 1024.0, 'eta': 0.21431099571326834, 'colsample_bytree': 0.6666666666666666, 'colsample_bylevel': 1.0, 'alpha': 0.46293735614364534}",0.9025407311355653,0.9014316741041877,0.9111248797278008,0.9122633792942275,0.9085217535249668,0.9071764835573497,0.004421970782619222,6,0.39231824417009603,0.3899868247694334,0.40326975476839233,0.4246395806028834,0.4350132625994695,0.40904553338205496,0.01785437462578719,12,0.8997510749038244,0.8952251640642679,0.9008601177003169,0.9006337709370756,0.9035762788592123,0.9000092812929396,0.002712630816849239,7
1,6.655647897720337,0.15932182194539538,0.02860369682312012,0.0037037138559201876,3889.0,43.54528000558007,0.46293735614364534,0.09921256574801249,0.6666666666666666,0.6666666666666666,219.45445961038678,"{'nrounds': 3889.0, 'min_child_weight': 43.54528000558007, 'lambda': 0.46293735614364534, 'eta': 0.09921256574801249, 'colsample_bytree': 0.6666666666666666, 'colsample_bylevel': 0.6666666666666666, 'alpha': 219.45445961038678}",0.8691986849995715,0.8629636768611324,0.8713554414727316,0.878007176520994,0.878109420035834,0.8719268799780527,0.005714934952163817,25,0.17028380634390652,0.15692821368948248,0.10526315789473684,0.2057877813504823,0.18272425249169438,0.1641974423540605,0.033574199583729515,28,0.8875311156370219,0.8857207513011993,0.8845631507469444,0.8881846989588049,0.8886373924852875,0.8869274218258516,0.0015436983612381104,29
2,2.1650864124298095,0.11596195709199729,0.029118824005126952,0.000514572239330751,2222.0,5.039684199579493,0.09921256574801249,0.004556754060844206,0.2222222222222222,0.2222222222222222,0.46293735614364534,"{'nrounds': 2222.0, 'min_child_weight': 5.039684199579493, 'lambda': 0.09921256574801249, 'eta': 0.004556754060844206, 'colsample_bytree': 0.2222222222222222, 'colsample_bylevel': 0.2222222222222222, 'alpha': 0.46293735614364534}",0.8795730045248166,0.873549245344735,0.8791830707461437,0.8893807937991742,0.8882994469112722,0.8819971122652284,0.005989987621023607,20,0.1423611111111111,0.14915254237288134,0.14065180102915953,0.15566835871404397,0.14890016920473773,0.14734679648638674,0.005377771020618322,32,0.8882100022629554,0.8863996379271328,0.8866002716161159,0.8870529651425985,0.8861475780896333,0.8868820910076872,0.0007272191750827015,30
3,3.1201478481292724,0.10769537683266939,0.034261655807495114,0.009468769831904849,1111.0,14.813995396596646,0.0009765625,0.002109491677524035,0.4444444444444444,0.2222222222222222,0.004556754060844206,"{'nrounds': 1111.0, 'min_child_weight': 14.813995396596646, 'lambda': 0.0009765625, 'eta': 0.002109491677524035, 'colsample_bytree': 0.4444444444444444, 'colsample_bylevel': 0.2222222222222222, 'alpha': 0.004556754060844206}",0.879440122115527,0.8755402911146936,0.8820303459011383,0.8877616947106023,0.8885085592428137,0.8826562026169549,0.004933298987958096,19,0.17114093959731547,0.16750418760469013,0.14625850340136054,0.1636060100166945,0.1697171381031614,0.1636453557446444,0.009058091235124417,29,0.8882100022629554,0.8875311156370219,0.8863739248528746,0.8866002716161159,0.8870529651425985,0.8871536559023132,0.0006607112518686458,28
4,5.744212961196899,0.020123073804153527,0.03119344711303711,0.003130076607841244,1.0,5.039684199579493,0.46293735614364534,0.002109491677524035,1.0,0.2222222222222222,0.021262343752724643,"{'nrounds': 1.0, 'min_child_weight': 5.039684199579493, 'lambda': 0.46293735614364534, 'eta': 0.002109491677524035, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.2222222222222222, 'alpha': 0.021262343752724643}",0.8786910157862355,0.8766770928249341,0.8844160391542397,0.8918804043000701,0.8881361007244682,0.8839601305579896,0.005677737660864072,17,0.2093397745571659,0.22955974842767293,0.20745542949756887,0.22857142857142856,0.2597809076682316,0.22694145774441354,0.018854528740644673,22,0.8888888888888888,0.8891151844308667,0.8893164327750113,0.8899954730647351,0.8929379809868719,0.8900507920292748,0.00149020698326567,19
5,2.734600877761841,0.01312551512981753,0.029498720169067384,0.00021509471465658764,1667.0,1.7144879657061456,0.09921256574801249,1.0,0.1111111111111111,0.7777777777777777,0.004556754060844206,"{'nrounds': 1667.0, 'min_child_weight': 1.7144879657061456, 'lambda': 0.09921256574801249, 'eta': 1.0, 'colsample_bytree': 0.1111111111111111, 'colsample_bylevel': 0.7777777777777777, 'alpha': 0.004556754060844206}",0.8786871217962198,0.8920474015404624,0.8851931450820436,0.8964891524499494,0.8857238840850666,0.8876281409907485,0.00612445281737928,15,0.47973713033953996,0.5075593952483801,0.46204620462046203,0.48596112311015116,0.5198711063372717,0.491034991931161,0.020485668210403155,7,0.892509617560534,0.8968092328581126,0.8893164327750113,0.8922589406971481,0.8988229968311453,0.8939434441443904,0.0034154186895085964,15
6,1.0295106410980224,0.0038540147092869324,0.027034425735473634,0.0003426056432441505,2778.0,14.813995396596646,1024.0,0.21431099571326834,0.8888888888888888,0.0,0.09921256574801249,"{'nrounds': 2778.0, 'min_child_weight': 14.813995396596646, 'lambda': 1024.0, 'eta': 0.21431099571326834, 'colsample_bytree': 0.8888888888888888, 'colsample_bylevel': 0.0, 'alpha': 0.09921256574801249}",0.8656237587906825,0.8637237350373433,0.8633307925602652,0.8733061657708185,0.8750852029290332,0.8682139310176286,0.004977170396167838,29,0.12736660929432012,0.15666666666666668,0.13287904599659284,0.15151515151515152,0.1892332789559543,0.1515321504857371,0.021815821421445742,31,0.8852681602172437,0.8854944557592216,0.8847894975101857,0.885921231326392,0.887505658669081,0.8857958006964248,0.0009296457904679143,32
7,3.2876649379730223,0.026438322280147267,0.028899431228637695,0.0002196657387173858,1667.0,74.65785853287147,0.0009765625,1.0,0.8888888888888888,0.2222222222222222,2.1601194777846118,"{'nrounds': 1667.0, 'min_child_weight': 74.65785853287147, 'lambda': 0.0009765625, 'eta': 1.0, 'colsample_bytree': 0.8888888888888888, 'colsample_bylevel': 0.2222222222222222, 'alpha': 2.1601194777846118}",0.8899792060933156,0.8952190564083394,0.8918191496261747,0.892607307003194,0.8904835631378047,0.8920216564537657,0.0018517395375311973,11,0.5186721991701244,0.5168776371308016,0.5210084033613445,0.5320910973084887,0.5292887029288703,0.5235876079799259,0.006010807989046808,2,0.8949988685222902,0.8963566417741571,0.8967858759619738,0.8976912630149388,0.8981439565414214,0.8967953211629561,0.0010992088149498168,10
8,4.177104663848877,0.21545490189559552,0.029455804824829103,0.00030843711682228985,1.0,14.813995396596646,1024.0,0.46293735614364534,0.6666666666666666,0.2222222222222222,0.004556754060844206,"{'nrounds': 1.0, 'min_child_weight': 14.813995396596646, 'lambda': 1024.0, 'eta': 0.46293735614364534, 'colsample_bytree': 0.6666666666666666, 'colsample_bylevel': 0.2222222222222222, 'alpha': 0.004556754060844206}",0.9077971309081563,0.9098390419226966,0.9202236270437739,0.9177976746903482,0.911529173482901,0.9134373296095752,0.004763759388584354,3,0.48138957816377176,0.4674046740467405,0.48522167487684725,0.47583643122676583,0.48588957055214715,0.47914838577325447,0.006873647708804604,9,0.90540846345327,0.9020140303236026,0.9053870529651425,0.9042553191489362,0.9051607062019014,0.9044451144185706,0.0012863555736830087,4
9,5.0017369270324705,0.02440346820609355,0.029510641098022462,0.00015605719739112423,556.0,8.640477911138449,0.0009765625,1.0,1.0,0.2222222222222222,0.09921256574801249,"{'nrounds': 556.0, 'min_child_weight': 8.640477911138449, 'lambda': 0.0009765625, 'eta': 1.0, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.2222222222222222, 'alpha': 0.09921256574801249}",0.8900643871249113,0.8876114167893274,0.8970811345405174,0.8914965042455403,0.883378856041131,0.8899264597482854,0.004514509348200459,12,0.5265392781316348,0.49947753396029254,0.5414364640883977,0.5075921908893709,0.4968152866242038,0.51437215073878,0.017067964073992817,4,0.8990721882778909,0.8916044353926228,0.9060660932548664,0.8972385694884563,0.8927116342236306,0.8973385841274935,0.005166699700449996,9
